taxid,name,rank
"1323528","Crimson clover cryptic virus 2","species"
"1323529","Dill cryptic virus 2","species"
"75747","Fusarium poae virus 1","species"
"1849534","Fusarium poae virus 1-240374","genome"
"872291","Heterobasidion partitivirus 2","species"
"1387301","Heterobasidion partitivirus 7","species"
"1249677","Heterobasidion partitivirus 8","species"
"159132","Heterobasidion partitivirus P","species"
"186815","Heterobasidion annosum P-type partitivirus","genome"
"1323523","Hop trefoil cryptic virus 2","species"
"674983","Pleurotus ostreatus virus 1","species"
"1511840","Primula malacoides virus 1","species"
"479713","Primula malacoides virus China/Mar2007","genome"
"1323524","Red clover cryptic virus 2","species"
"46618","Rhizoctonia solani virus 717","species"
"674984","Rosellinia necatrix virus 1","species"
"235994","Rosellinia necatrix partitivirus 1-W8","genome"
"1323525","White clover cryptic virus 2","species"
"1573459","Rosellinia necatrix partitivirus 6","species"
"675059","Cryspovirus","genus"
"675060","Cryptosporidium parvum virus 1","species"
"1511810","Deltapartitivirus","genus"
"912029","Beet cryptic virus 2","species"
"29257","Beet cryptic virus 3","species"
"882768","Fig cryptic virus","species"
"369643","Pepper cryptic virus 1","species"
"1050903","Pepper cryptic virus 2","species"
"1511811","Gammapartitivirus","genus"
"358008","Aspergillus ochraceous virus","species"
"148880","Discula destructiva virus 1","species"
"160484","Discula destructiva virus 2","species"
"1511847","Fusarium solani virus 1","species"
"191436","Gremmeniella abietina RNA virus MS1","species"
"347482","Ophiostoma partitivirus 1","species"
"296210","Penicillium stoloniferum virus F","species"
"216371","Penicillium stoloniferum virus S","species"
"2083275","Pythium nunn virus 1","species"
"1849335","Arabidopsis halleri partitivirus 1","species"
"2250452","Aspergillus fumigatus partitivirus 2","species"
"1980631","Bipolaris maydis partitivirus 1","species"
"2483307","Bipolaris maydis partitivirus 2","species"
"1516075","Botryosphaeria dothidea virus 1","species"
"425010","Botryotinia fuckeliana partitivirus 1","species"
"1980625","Carnation cryptic virus 3","species"
"1408895","Dill cryptic virus 1","species"
"335204","Fragaria chiloensis cryptic virus","species"
"1849533","Fusarium poae partitivirus 2","species"
"2305257","Melon partitivirus","species"
"1756157","Penicillium aurantiogriseum partitivirus 1","species"
"1183241","Persimmon cryptic virus","species"
"1685502","Pseudogymnoascus destructans partitivirus-pa","species"
"348449","Raphanus sativus cryptic virus 1","species"
"351495","Raphanus sativus cryptic virus 2","species"
"580254","Raphanus sativus cryptic virus 3","species"
"1408894","Red clover cryptic virus 1","species"
"1411681","Rhizoctonia solani dsRNA virus 2","species"
"2045504","Rhizoctonia solani dsRNA virus 4","species"
"492502","Rose cryptic virus 1","species"
"2025333","Rosellinia necatrix partitivirus 8","species"
"659497","Sclerotinia sclerotiorum partitivirus S","species"
"1768874","Sinapis alba cryptic virus 1","species"
"1891704","Sophora japonica powdery mildew-associated partitivirus","species"
"1937817","Spinach cryptic virus 1","species"
"1415665","Ustilaginoidea virens partitivirus 2","species"
"1310424","Verticillium dahliae partitivirus 1","species"
"585893","Picobirnaviridae","family"
"104394","Picobirnavirus","genus"
"145856","Human picobirnavirus","species"
"104395","Rabbit picobirnavirus","species"
"1930304","Chicken picobirnavirus","species"
"1187973","Otarine picobirnavirus","species"
"1961162","Picobirnavirus dog/KNA/2015","species"
"1961155","Picobirnavirus green monkey/KNA/2015","species"
"1907787","Picobirnavirus sp.","species"
"442302","Porcine picobirnavirus","species"
"10993","Birnaviridae","family"
"39750","Aquabirnavirus","genus"
"11002","Infectious pancreatic necrosis virus","species"
"359995","Tellina virus","species"
"359996","Tellina virus 2","genome"
"59816","Yellowtail ascites virus","species"
"1721090","Tasmanian aquabirnavirus","species"
"1661392","Victorian trout aquabirnavirus","species"
"39751","Avibirnavirus","genus"
"10995","Infectious bursal disease virus","species"
"564643","Blosnavirus","genus"
"311176","Blotched snakehead virus","species"
"2583366","Lates calcarifer birnavirus","species"
"39752","Entomobirnavirus","genus"
"48981","Drosophila X virus","species"
"2733288","Telnavirus","genus"
"321302","Tellina virus 1","species"
"1127767","Espirito Santo virus","species"
"1918013","Botybirnavirus","genus"
"1918014","Botrytis porri botybirnavirus 1","species"
"2138326","Bipolaris maydis botybirnavirus 1","species"
"1654339","Sclerotinia sclerotiorum botybirnavirus 1","species"
"2732900","Polymycoviridae","family"
"2733294","Polymycovirus","genus"
"2250469","Aspergillus fumigatus polymycovirus 1","species"
"1740646","Beauveria bassiana polymycovirus 1","species"
"2734566","Cladosporium cladosporioides polymycovirus 1","species"
"1529605","Cladosporium cladosporioides virus 1","genome"
"2546034","Fusarium redolens polymycovirus 1","species"
"2509266","Magnaporthe oryzae polymycovirus 1","species"
"2734568","Penicillium digitatum polymycovirus 1","species"
"2164101","Penicillium digitatum polymycoviruses 1","genome"
"2734569","Penicillum brevicompactum polymycovirus 1","species"
"2485923","Penicillium brevicompactum tetramycovirus 1","genome"
"483537","Alternaria alternata virus 1","species"
"1532031","Alternaria longipes dsRNA virus 1","species"
"1087068","Aspergillus foetidus dsRNA mycovirus","species"
"1054649","Beauveria bassiana RNA virus 1","species"
"1568973","Botrytis cinerea RNA virus 1","species"
"862944","Circulifer tenellus virus 1","species"
"1565088","Colletotrichum higginsianum non-segmented dsRNA virus 1","species"
"1329781","Cryphonectria parasitica bipartite mycovirus 1","species"
"1678177","Diatom colony associated dsRNA virus 17 genome type A","species"
"1678178","Diatom colony associated dsRNA virus 17 genome type B","species"
"1678160","Diatom colony associated dsRNA virus 2","species"
"459770","Diplodia scrobiculata RNA virus 1","species"
"194397","Fusarium graminearum dsRNA mycovirus-1","species"
"687917","Fusarium graminearum dsRNA mycovirus-3","species"
"1848042","Fusarium poae dsRNA virus 2","species"
"1848169","Fusarium poae dsRNA virus 3","species"
"1849542","Fusarium poae mycovirus 1","species"
"1849543","Fusarium poae mycovirus 2","species"
"1150353","Gentian Kobu-sho-associated virus","species"
"1211481","Persimmon latent virus","species"
"12450","Saccharomyces cerevisiae killer virus M1","species"
"1181310","Sclerotinia sclerotiorum dsRNA mycovirus-L","species"
"862943","Spissistilus festinus virus 1","species"
"2305250","Trichoderma asperellum dsRNA virus 1","species"
"1934322","Trichoderma atroviride mycovirus","species"
"2305465","Ustilaginoidea virens nonsegmented virus 2","species"
"1670975","Ustilaginoidea virens unassigned RNA virus HNND-1","species"
"1148496","Yado-kari virus 1","species"
"2094187","Yado-nushi virus 1-A","species"
"39748","Hypoviridae","family"
"39749","Hypovirus","genus"
"40281","Cryphonectria hypovirus 1","species"
"40282","Cryphonectria hypovirus 2","species"
"106962","Cryphonectria hypovirus 3","species"
"245101","Cryphonectria hypovirus 4","species"
"1284208","Fusarium graminearum hypovirus 1","species"
"1640379","Fusarium graminearum hypovirus 2","species"
"1523858","Phomopsis longicolla hypovirus","species"
"2032989","Rosellinia necatrix hypovirus 1","species"
"1074325","Sclerotinia sclerotiorum hypovirus 1","species"
"1423347","Sclerotinia sclerotiorum hypovirus 2","species"
"1129873","Valsa ceratosperma hypovirus 1","species"
"1922393","Beihai hypo-like virus 1","species"
"1922678","Beihai sipunculid worm virus 6","species"
"2219105","Botrytis cinerea hypovirus 1","species"
"1926644","Fusarium langsethiae hypovirus 1","species"
"1923718","Wuhan insect virus 14","species"
"2732506","Pisoniviricetes","class"
"76804","Nidovirales","order"
"76803","Arteriviridae","family"
"2499609","Muarterivirus","genus"
"2499618","Muarterivirus afrigant","species"
"2012619","Olivier's shrew virus 1","genome"
"2499610","Alphaarterivirus","genus"
"2499620","Alphaarterivirus equid","species"
"11047","Equine arteritis virus","genome"
"2499611","Lambdaarterivirus","genus"
"2499621","Lambdaarterivirus afriporav","species"
"1965064","African pouched rat arterivirus","genome"
"2499612","Deltaarterivirus","genus"
"2499622","Deltaarterivirus hemfev","species"
"38143","Simian hemorrhagic fever virus","genome"
"2499613","Epsilonarterivirus","genus"
"2501964","Epsilonarterivirus hemcep","species"
"1965068","Simian hemorrhagic encephalitis virus","genome"
"2501965","Epsilonarterivirus safriver","species"
"1737586","Free State vervet virus","genome"
"2501966","Epsilonarterivirus zamalb","species"
"2682610","Zambian malbrouck virus 1","genome"
"2499614","Etaarterivirus","genus"
"2501969","Etaarterivirus ugarco 1","species"
"1936072","Kibale red colobus virus 2","genome"
"2499615","Iotaarterivirus","genus"
"2501947","Iotaarterivirus debrazmo","species"
"1965063","DeBrazza's monkey arterivirus","genome"
"2501948","Iotaarterivirus kibreg 1","species"
"1965065","Kibale red-tailed guenon virus 1","genome"
"2499623","Deltaarterivirus pejah","species"
"1658615","Pebjah virus","genome"
"2499616","Thetaarterivirus","genus"
"2501999","Thetaarterivirus kafuba","species"
"1823757","Kafue kinda chacma baboon virus","genome"
"2502000","Thetaarterivirus mikelba 1","species"
"1546177","Mikumi yellow baboon virus 1","genome"
"2499617","Zetaarterivirus","genus"
"2499932","Zetaarterivirus ugarco 1","species"
"1885929","Kibale red colobus virus 1","genome"
"2499674","Betaarterivirus","genus"
"2499685","Betaarterivirus suid 2","species"
"1965067","Porcine reproductive and respiratory syndrome virus 2","genome"
"2499930","Betaarterivirus chinrav 1","species"
"1734441","Rat arterivirus 1","genome"
"2499680","Betaarterivirus suid 1","species"
"11049","Lelystad virus","genome"
"2499675","Gammaarterivirus","genus"
"2499678","Gammaarterivirus lacdeh","species"
"11048","Lactate dehydrogenase-elevating virus","genome"
"2499676","Kappaarterivirus","genus"
"2499677","Kappaarterivirus wobum","species"
"1118369","Wobbly possum disease virus","genome"
"28344","Porcine reproductive and respiratory syndrome virus","species"
"1806636","Rodent arterivirus","species"
"1546178","Southwest baboon virus 1","species"
"2732894","Cremegaviridae","family"
"2733262","Pontunivirus","genus"
"2734500","Chinturpovirus 1","species"
"2116345","Chinese broad-headed pond turtle arterivirus","genome"
"2732895","Gresnaviridae","family"
"2733263","Cyclophivirus","genus"
"2734501","Ptyasnivirus 1","species"
"2116442","Guangdong greater green snake arterivirus","genome"
"2732896","Olifoviridae","family"
"2733264","Kukrinivirus","genus"
"2734502","Oligodon snake nidovirus 1","species"
"2116440","Hainan oligodon formosanus arterivirus","genome"
"11118","Coronaviridae","family"
"1508220","Bat coronavirus","species"
"2050018","Rodent coronavirus","species"
"693996","Alphacoronavirus","genus"
"1913643","Bat coronavirus CDPHE15","species"
"1384461","Bat coronavirus CDPHE15/USA/2006","genome"
"1244203","Bat coronavirus HKU10","species"
"1241933","Rousettus bat coronavirus HKU10","genome"
"2501926","Rhinolophus ferrumequinum alphacoronavirus HuB-2013","species"
"1503292","BtRf-AlphaCoV/HuB2013","genome"
"11137","Human coronavirus 229E","species"
"1699095","Camel alphacoronavirus","genome"
"1508224","Lucheng Rn rat coronavirus","species"
"1964806","Coronavirus AcCoV-JC34","species"
"1264898","Ferret coronavirus","species"
"1913642","Mink coronavirus 1","species"
"766791","Mink coronavirus strain WD1127","genome"
"694000","Miniopterus bat coronavirus 1","species"
"393767","Bat coronavirus 1A","genome"
"694001","Miniopterus bat coronavirus HKU8","species"
"2501927","Myotis ricketti alphacoronavirus Sax-2011","species"
"1503289","BtMr-AlphaCoV/SAX2011","genome"
"2501928","Nyctalus velutinus alphacoronavirus SC-2013","species"
"1503291","BtNv-AlphaCoV/SC2013","genome"
"2492658","Alphacoronavirus Bat-CoV/P.kuhlii/Italy/3398-19/2015","species"
"28295","Porcine epidemic diarrhea virus","species"
"693999","Scotophilus bat coronavirus 512","species"
"693998","Rhinolophus bat coronavirus HKU2","species"
"1503293","BtRf-AlphaCoV/YN2012","species"
"277944","Human coronavirus NL63","species"
"2501929","NL63-related bat coronavirus strain BtKYNL63-9b","species"
"1920748","NL63-related bat coronavirus","genome"
"693997","Alphacoronavirus 1","species"
"11135","Feline infectious peritonitis virus","genome"
"1766554","Swine enteric coronavirus","genome"
"11149","Transmissible gastroenteritis virus","genome"
"1508228","Wencheng Sm shrew coronavirus","species"
"694002","Betacoronavirus","genus"
"694003","Betacoronavirus 1","species"
"11128","Bovine coronavirus","genome"
"31631","Human coronavirus OC43","genome"
"2501960","China Rattus coronavirus HKU24","species"
"1590370","Betacoronavirus HKU24","genome"
"290028","Human coronavirus HKU1","species"
"694005","Murine coronavirus","species"
"11138","Murine hepatitis virus","genome"
"11144","Murine hepatitis virus strain JHM","genome"
"502102","Rat coronavirus Parker","genome"
"1160968","Rabbit coronavirus HKU14","species"
"2501961","Bat Hp-betacoronavirus Zhejiang2013","species"
"1541205","Bat Hp-betacoronavirus/Zhejiang2013","genome"
"1965093","Hedgehog coronavirus 1","species"
"1385427","Betacoronavirus Erinaceus/VMC/DEU/2012","genome"
"1335626","Middle East respiratory syndrome-related coronavirus","species"
"1263720","Betacoronavirus England 1","genome"
"694008","Pipistrellus bat coronavirus HKU5","species"
"694007","Tylonycteris bat coronavirus HKU4","species"
"2501962","Rousettus bat coronavirus GCCDC1","species"
"1892416","Rousettus bat coronavirus","genome"
"694006","Rousettus bat coronavirus HKU9","species"
"694009","Severe acute respiratory syndrome-related coronavirus","species"
"2697049","Severe acute respiratory syndrome coronavirus 2","genome"
