virus tax id,host tax id
1922645,1
1922646,1
1922647,1
1922648,1
1922651,1
1922652,1
1922653,1
1922654,1
1922655,1
1922656,1
1922657,1
1922658,1
1922659,1
1922660,1
1922661,1
1922662,1
1922663,1
1922663,156088
1922664,1
1922664,156088
1922666,1
1922666,1156088
1922667,1
1922668,1
1922669,1
1922670,1
1922671,1
1922672,1
1922673,1
1922674,1
1922675,1
1922676,1
1922677,1
1922678,1
1922680,1
1922681,1
1922682,1
1922683,1
1922684,1
1922685,1
1922686,1
1922687,1
1922687,693201
1922688,1
1922689,1
1922690,1
1922691,1
1922692,1
1922693,1
1922694,1
1922695,1
1922696,1
1922697,1
1922698,1
1922699,1
1922700,1
1922701,1
1922702,1
1922703,1
1922704,1
1922705,1
1922706,1
1922707,1
1922708,1
1922709,1
1922710,1
1922711,1
1922711,260260
1922712,1
1922712,72801
1922713,1
1922714,1
1922715,1
1922716,1
1922717,1
1922718,1
1922719,1
1922720,1
1922721,1
1922722,1
1922723,1
1922724,1
1922725,1
1922726,1
1922728,1
1922729,1
1922730,1
1922734,1
1922736,1
1922736,626958
1922737,1
1922738,1
1922740,1
1922741,1
1922742,1
1922743,1
1922744,1
1922745,1
1922746,1
1922748,1
1922749,1
1922750,1
1922751,1
1922752,1
1922753,1
1922754,1
1922755,1
1922756,1
1922757,1
1922758,1
1922759,1
1922760,1
1922761,1
341053,9606
341053,10114
354328,4072
368735,4071
368735,4100
368735,4111
368735,35889
12149,33113
1856565,7160
1856565,9534
1856565,284563
1720595,989334
1982660,989334
2301728,9534
2301728,1041117
1434720,9749
694015,9749
1986477,7038
1986478,7038
1986479,7038
713090,455045
167478,28909
1930269,28909
11156,319699
318834,9913
1263720,9606
1385427,9365
1590370,10116
759701,69259
1213620,60189
186371,455045
591160,455045
587620,455045
1504801,455045
658650,455045
908010,455045
908028,455045
759124,120168
908070,120168
908070,455045
908072,120168
908072,455045
120168,455045
1225644,455045
221523,455045
1841147,3501
320856,42337
433357,4232
2713242,1684
2713243,1684
1955196,7160
1955196,190376
1041883,191316
1678224,284565
1712387,199337
1931369,6526
1931370,6526
1931371,6526
2138326,5016
1980631,5016
2483307,5016
273358,221566
1955197,7157
2057979,38787
316106,65557
316106,944994
2486070,3673
1513489,3673
1926998,1
1926998,1
1926967,1
1926967,1
1926996,1
1926996,1
1926969,1
1926969,1
1926997,1
1926997,1
1926968,1
1926968,1
909207,7160
909207,909053
12285,295550
1980460,9534
1980460,9606
1980460,42415
1937789,78511
1587517,81473
1587515,81473
2038729,3888
1441796,3888
92395,7460
367301,3917
367301,4093
367301,4097
367301,4100
367301,75079
367301,161934
367301,200313
463392,75079
1391037,228564
1572341,184440
339420,3746
339420,23216
1381464,23216
1381464,75100
2185086,23216
1043184,23216
2560349,3562
2560349,3656
2560349,3659
2560349,3663
2560349,3847
2560349,3888
2560349,3917
2560349,4081
2560349,4093
2560349,4097
2560349,23216
2560349,63459
2560349,161934
2560349,221775
670883,75066
323118,23216
323118,211815
404196,75100
2099352,9187
1985371,9940
1391038,9187
2292426,78511
2292426,175228
65743,63459
65743,78511
99930,4100
99930,63459
99930,65743
99930,78511
2338394,78511
1844920,6945
536081,243762
220638,6973
2364200,1463349
2364202,1463231
2364201,1463346
1246650,544840
2560350,544840
311176,64146
311176,64152
1072517,78752
1751715,69266
1071488,3670
1071488,4097
1071488,4100
1071488,63459
1071488,69266
1071488,81866
1071488,89664
1071488,200313
1071488,221775
430710,13749
430710,69266
38172,63459
38172,69266
1520332,13749
1520332,451435
1094249,69266
172220,69266
31722,13750
31722,63459
31722,66262
31722,69266
747056,13749
747056,69266
1714570,13749
1206566,69266
2169918,13106
40051,9861
40051,9874
40051,9891
40051,9901
40051,9913
40051,9925
40051,9940
40051,46212
40051,179676
40051,289301
197780,9940
197780,10036
197780,179676
2294156,401042
864686,9593
912967,9825
361697,122400
100220,13106
100220,104071
1379788,1
1072176,109481
1903560,7165
1608041,266040
1608042,1
1746058,266040
2010960,242384
2010960,258863
2094261,1
640862,7092
1208064,7092
284503,7091
284503,110829
46253,7091
328668,7091
125788,7091
530042,7091
1690666,7091
2065033,7091
288456,7091
271108,7091
1332245,7160
1332245,100678
12286,7227
12286,343455
358764,9913
358764,9925
358764,9940
157731,9940
263375,518
263374,518
2885909,518
1916123,518
1916124,518
1916125,518
1916126,518
2029657,518
1714621,8801
1714621,9352
1714621,9455
1714621,9685
1714621,9788
1714621,9789
1714621,9844
1714621,9850
1714621,9913
1714621,9925
1714621,9940
1714621,9986
1714621,30538
1714621,56798
1714621,109474
1714622,9796
1604874,9600
2758380,30521
453461,9913
714200,9913
1070324,9913
1887213,9913
2758381,9685
1969700,9913
1887214,9913
1887215,9913
1887216,9913
1887217,9913
2758382,9913
1887218,9913
1887219,9913
10562,9913
10563,9913
1001533,9913
2758968,9913
453460,9913
1891754,9913
1917013,9913
2509395,62808
1405299,55169
1547580,55169
1516075,55169
425010,40559
425009,40559
2169747,40559
2219106,40559
2219107,40559
2219108,40559
2219105,40559
2219109,40559
2219109,2219105
2219110,40559
2219110,2219105
444193,40559
1629665,40559
1629666,40559
1629667,40559
1629671,40559
1568973,40559
1872719,1615967
1918014,87229
129395,40559
174142,40559
1714377,9739
645425,9739
1433215,79784
64295,9890
64295,9989
64295,36228
64295,100937
263892,146096
256548,9606
256548,9913
256548,10090
10546,9913
39788,9913
114429,9913
10510,9913
70333,9913
111167,9913
10320,9913
10295,9534
10295,9913
35244,9913
1435485,9913
1027244,9913
1027245,9913
1027247,9913
1027248,9913
1522059,9913
130499,9913
1812179,9913
85542,9913
11128,9913
422220,9913
454963,9913
422217,9913
422218,9913
422216,9913
404135,9606
404135,9844
404135,30538
422219,9913
422214,9913
422215,9913
106607,9913
106608,9913
269638,9913
11303,9913
11303,9970
11303,58271
11303,89462
1843763,9825
1843764,9913
1843765,9913
1843749,9913
1843750,9913
1843751,9913
1843752,9913
1843753,9913
1843754,9913
207343,9913
10385,9685
10385,9689
10385,9913
1504288,9913
1633878,9913
79889,9913
1548190,9913
31519,9913
1548191,9913
1548192,9913
494651,30521
1431464,9913
11657,9913
11901,9913
129953,9913
129950,9913
1631554,9913
11246,9913
10571,9913
508418,9913
374078,9902
129727,9913
10784,9913
172296,9913
2839036,9913
172297,9913
1564115,9913
1561702,9913
1578134,9913
1561703,9913
1561704,9913
1561705,9913
502108,9913
502105,9913
11247,9913
11215,9913
1822365,9913
1155188,9913
2758977,9913
1606765,9913
2340909,9913
11099,9913
981676,9913
54315,9913
60869,9913
381707,9913
402584,9913
82470,9913
1400425,214441
273349,7160
1911438,7154
1692191,386281
2419797,3708
1046403,3709
1813599,5755
1368616,9534
1368616,9544
1368616,2912049
46473,9913
1552662,7160
1552662,2912049
1296661,1477
1296662,1465
1296660,1396
1296660,1464
1691954,1465
1296659,1477
1296658,1477
1691955,1465
1691958,1465
2591411,273384
2027888,31943
436447,69196
1744961,51300
12301,3827
12301,3859
12301,3885
12301,3888
12301,3906
12301,4097
12301,4100
12301,35889
12301,47082
12301,63459
12301,81866
12301,221775
79918,3906
593572,3888
593572,3906
649890,3906
95622,3906
50817,3562
50817,63459
76875,76370
1987403,3619
857312,2756
764562,2756
764561,2756
12302,15371
42631,4501
42631,97361
936005,52150
1590154,52147
1590155,52147
1590156,52147
1590172,52147
667093,94117
2170139,9463
1718278,235
1718278,29459
1718278,29461
1718278,52132
1718278,520461
1718278,568815
1308869,29461
1308869,224914
1308869,359391
1308869,430066
1401446,235
1401446,29460
1401446,29461
1401446,444163
1308870,359391
1308870,430066
1133293,235
1133293,29459
1133293,29461
1277895,29461
1277895,359391
1277895,430066
1308871,29461
1308871,359391
1308871,430066
1133292,1169205
1277893,29461
1277893,359391
1277893,430066
1679445,9375
402399,301914
402399,512269
1239452,905076
487155,905076
1503289,203696
1503291,187011
1503292,59479
1503293,59479
1495253,105273
202910,9913
202910,89462
133789,9031
133789,13146
206377,7198
1391667,9606
2282206,8384
2282206,8404
2282206,158814
48541,72884
64281,9397
572287,125283
572287,182897
572288,125283
572288,182897
565995,9606
35304,7159
35304,9606
1453404,10090
1453404,49204
1324959,4217
1324959,63459
1916647,389823
1636201,95486
2883943,95486
348137,292
2883944,32008
2883944,95486
2883945,292
2883946,292
279530,95486
2883949,292
2886897,152480
437329,292
2886898,95486
2886899,95486
2881392,216591
242861,292
2881397,331272
2530032,95486
2530033,95486
1514988,441158
1432428,272560
1432428,320371
1432428,557724
1432428,1249473
1437328,272560
1673729,272560
1437329,272560
2881398,292
2716322,337
1401297,95486
910474,152480
557289,95486
910475,95486
910473,95486
335797,60550
335797,95486
335797,152480
2767578,28095
2767579,95486
2881399,884204
2881400,28450
2781364,28450
2781364,57975
2881401,28450
2883940,57975
2883941,57975
2883942,57975
1235712,28450
1282994,28450
1133022,95486
1132026,95486
2115967,32008
1462685,110225
1394033,1120791
666859,186965
456390,203638
159140,2726158
2696356,1121131
74320,7088
74320,1049282
35310,9534
35310,9606
2499242,7160
60879,8839
60879,9534
2051550,3712
345184,3712
345184,3715
51336,3712
51336,3716
2056878,3641
1940252,3641
1960255,3641
2056879,3641
2056880,3641
2056881,3641
2056882,3641
2056883,3641
2056884,3641
2056885,3641
2056886,3641
1960254,4565
31559,3641
629730,268290
12150,3641
2169726,3641
80935,7177
80935,704160
1138490,10090
1138490,2153043
64305,9606
64305,123377
229030,484760
112227,176265
1985178,1404
693272,33653
2572766,1629510
1198147,152850
1692244,6833
73840,38206
422140,9894
204928,4100
204928,63459
204928,66262
204928,81866
204928,323105
204928,669655
673763,10029
673764,10029
243550,9913
520974,9823
520973,9823
520975,9823
35305,663928
1073950,9704
943083,9704
645427,9704
1073959,9704
1073961,9704
715223,9704
1921414,217165
309542,4236
309542,1049370
1692245,53941
1692246,6763
1811230,6763
1886606,13379
106331,9483
2721748,64677
2721749,64676
94433,9606
1699095,9837
1699095,9838
2169876,9837
2169876,9838
2169877,9837
2169877,9838
2170105,9837
2170105,9838
2170106,9837
2170106,9838
2170107,9837
2170107,9838
2170108,9837
2170108,9838
2122733,4441
2697535,4443
2069319,385388
28873,9836
203172,9836
996650,9838
996651,9838
10484,7102
10484,7416
1765754,2681982
1608533,606275
1470458,197
1470458,32022
1470459,197
1470459,32022
1470460,1357994
1470461,197
1470461,32022
1470462,197
1470462,32022
2881391,205
1229752,32022
1229752,1201032
1340809,32022
2927008,197
2885911,197
2885915,197
1541686,197
2920889,194
1904491,197
2569586,8849
2569586,8853
1715288,9135
1715290,9135
1715291,9135
142661,9134
142661,9135
881945,9135
44088,9134
1388882,9408
170325,9615
10512,9615
10514,9615
1157338,9615
1511885,9615
1295080,9615
1194757,9615
11153,9615
1836608,9615
1281440,9615
1082189,9615
10537,9615
329639,9615
11232,9615
11232,9646
11232,9649
11232,9654
11232,9665
11232,9689
11232,9704
2304619,9615
2304620,9615
10788,9615
10788,9685
497961,9615
568986,9615
1150861,9615
1196647,9615
215681,9615
1176484,9615
1087109,9615
1091166,9615
1226723,9615
1236767,9615
1272519,9615
1619253,9615
292792,9615
360397,9615
464980,9615
658422,9615
1513269,9615
2759772,9615
1081055,9615
1087108,9615
1980633,9615
2170403,9612
2560371,4628
419782,230707
433462,4627
433462,4628
1115692,1
1394979,5755
1980463,134742
1980464,127560
2116599,126903
1031708,65558
35312,70610
2170409,9923
338903,9925
1311277,255867
470214,9858
39944,9913
39944,9925
11660,9925
621214,9940
507757,9925
135102,9925
1452516,9925
1529392,9925
2069320,4072
163325,4081
163325,4100
2163996,174599
239239,1
192196,9515
192196,9534
192196,9606
31711,3702
31711,82359
31711,190883
2169724,262588
2169724,1008370
262588,105181
104637,105181
2169782,51531
1891718,9397
1891718,270764
497865,10814
497865,556940
2034827,10116
2779847,9606
2779847,10090
485241,8467
64289,9397
1985417,9870
1980625,118431
10640,3570
39443,3570
12164,3570
12164,278075
11986,3570
11986,3572
11986,3681
11986,3750
11986,118431
11986,278075
11986,288950
551454,3570
12268,3570
12268,278075
82847,3570
940280,3570
1439369,7962
696863,7962
2182344,340
1425363,4039
1425362,4039
589918,4039
47736,4039
47736,81866
570949,4043
570949,4100
570949,47736
570949,81866
68033,4039
68033,4100
570950,4039
570950,4100
570950,68033
680112,4039
680112,4100
67962,4039
67962,66200
66200,79196
114922,4047
1425364,4039
114923,4039
656190,4039
1223561,51860
11792,10090
180586,115353
1985374,3983
137758,3983
39046,3983
39046,4100
1464778,3983
1464778,63459
1231298,3983
1125764,3983
1958957,3983
38062,3983
561576,3983
561576,4100
1977392,3983
300879,3702
300879,3917
300879,4100
300879,53851
300879,63459
300879,221775
300879,948718
1969351,7159
1969351,7160
1352235,51338
1482319,569586
1495866,2912049
369752,52836
1076345,167917
1850906,320267
2077298,9913
2077296,9913
1678225,9606
1678225,10090
1678225,284565
1667230,3755
10641,3702
10641,3705
10641,3725
2283269,190650
2283270,190650
1211640,155892
2283271,190650
2927986,155892
2283272,190650
2927984,155892
1357714,190650
2024607,155892
1701809,78
767473,155892
2927985,155892
1675600,155892
1675601,155892
1211641,155892
1211642,155892
1041929,7164
1041929,149531
1041929,325429
1041929,562834
33706,10141
1415526,10141
1125844,9517
1236392,9514
1221391,1562770
1903266,1257118
1197951,1397108
2494552,941588
112436,4039
112436,4043
112436,4045
112436,4047
112436,40888
112436,117781
31658,7158
31658,7159
2745643,2745558
2745643,2749994
2745674,1942464
2745692,2745562
2745692,2749994
1327981,76594
1327976,76594
1327969,76594
1327979,76594
1327987,76594
1327992,76594
1327992,1348583
1328030,76594
1328030,1348583
1327990,76594
1327980,76594
1327972,76594
1327982,76594
1327982,1348584
1327995,76594
1327995,1348584
1327983,76594
1327983,1348584
1327997,76594
1327997,1348584
1327970,76594
1327984,76594
1327971,76594
1327977,1348585
1327999,1348585
1327993,76594
756279,76594
1327973,76594
1327975,76594
1327974,76594
1327985,76594
756281,76594
1328028,76594
1327968,76594
1328029,76594
1328029,1348582
756280,192170
756282,192170
1916650,7157
2170194,9606
1129032,1129165
1908806,1768090
1908807,1768090
1908813,1768090
1908808,1768090
1908811,1768090
66702,4747
235434,1580850
674982,1580851
10317,9533
10317,9534
10317,9606
35246,9534
35246,9538
50292,9533
50292,9534
50292,9539
50292,9606
1236395,167130
228582,4565
228582,40932
2170100,13262
2170100,52147
2170100,796700
191032,4498
191032,40932
191032,2170100
79891,9860
79891,9913
365327,9913
365327,86328
365327,86329
365327,191431
2115790,1574408
1747359,9860
1434070,9859
175814,142762
1158189,8535
1276181,242383
2170140,1631823
2170142,426634
2170143,426638
1290581,1290580
2169725,163503
1382995,49237
1382995,1382994
1045800,49240
1516127,426638
497136,426638
1516128,49240
1516128,163503
1516128,426638
1516128,1290580
629727,9606
267285,124036
1843766,34869
11272,7198
11272,9606
629725,9606
1922764,1
1922765,1
1922766,1
1922767,1
1922768,1
1922769,1
1922770,1
1922771,1
1922772,1
1922776,1
1922777,1
1922778,1
1922779,1
1922782,1
1922783,1
1922784,1
1922785,1
1922786,1
1922787,1
1922788,1
1922789,1
1922791,1
1922792,1
1922793,1
1922794,1
1922795,1
1922796,1
1922797,1
1922798,1
1922799,1
1922800,1
1922801,1
1922802,1
1922803,1
1922804,1
1922805,1
1922807,1
1922808,1
1922809,1
1922810,1
1922811,1
1922812,1
1922813,1
1922814,1
1922815,1
1922816,1
1922817,1
1922818,1
1922819,1
1922820,1
1922821,1
1922822,1
1922823,1
1922824,1
1922826,1
1922827,1
1608044,1
1608045,1
40052,89099
631267,7160
631267,7163
631267,7175
631267,124917
631267,1451302
499556,9606
71030,184140
1736759,3649
1736759,3673
1736759,108357
1736759,222450
222450,184140
485242,8469
36344,49201
1032478,330163
1032479,7038
2185087,63459
40065,8782
40065,9615
40065,9793
40065,9821
40065,9823
40065,9837
40065,9838
40065,9989
2054920,27406
1642018,27406
2035708,27406
1912598,42229
284688,4751
453139,42229
453140,42229
453141,42229
65467,3760
65467,36596
65467,42229
65467,140311
65467,151421
12615,3620
12615,3621
12615,63459
1423421,42229
131226,42229
129143,3760
129143,36596
129143,42229
129143,140311
202566,3750
202566,3760
202566,29818
202566,42229
202566,50225
202566,230209
1312929,42229
368620,42229
368621,42229
1424279,42229
1424279,200313
42882,42229
2074132,42229
99565,9606
353768,9031
12618,9031
2109365,9031
2169932,9031
2169933,9031
1932006,9031
336959,9031
1172196,9031
1477515,9031
1565990,9031
1136878,9031
717641,9031
1930304,9031
1534544,9031
1534545,9031
1534546,9031
1534547,9031
2109373,9031
2109374,9031
1930302,9031
1930298,9031
1302848,3827
930965,3827
887825,3827
887826,3827
1162554,3827
1162556,3827
463360,3827
1400200,3827
328430,3906
887827,3827
2588671,3827
58166,3827
1568974,3827
1162557,3827
192021,10239
192022,10239
37124,7159
37124,7160
37124,9533
37124,9539
37124,9554
37124,9573
37124,9598
37124,9606
37124,188700
37124,299627
466217,9534
466217,9606
2010286,4072
2010286,340896
1335766,4071
2010315,4072
2010315,2560381
1481460,4081
1678003,4071
1678003,40321
1428342,4071
1428342,546025
693900,4113
693900,546025
2560380,4071
1507725,4071
1507725,4100
1507725,436241
577124,4071
1000665,4073
661505,4113
661505,546025
546025,4113
2560381,4071
1000664,4073
172278,4071
172278,4081
913595,3649
913596,3649
913598,3649
913599,3649
913597,3649
876170,40321
749223,4072
414528,4071
414528,40321
52280,4072
688701,165789
2170062,6935
2170062,10090
2170062,570969
1608440,1
1123958,9598
2170109,9598
2170110,9598
1676185,1
1676184,1
1676181,1
1676182,1
1676183,1
332937,9598
2035845,37012
702718,1
743290,9598
218282,4100
218282,27482
218282,45318
218282,63459
218282,66262
218282,168825
218282,221775
2116345,260622
1213990,141262
83544,4564
128818,55575
128818,569628
858516,4081
47838,4081
1611837,7953
1611837,8022
1434088,79643
56820,54071
2250219,7160
105154,83554
225067,83555
225067,83556
225067,227941
